# id,beta
1870,1.17264
1871,3.74825
1872,1.07290
1873,3.74825
1874,0.79105
1875,2.30868
1876,3.74825
1877,1.13548
1878,3.74825
1879,1.28113
1880,4.07807
1881,2.43428
1882,2.43428
1883,2.43428
1884,4.07807
1885,4.07807
1886,4.07807
1887,2.43428
1888,4.07807
1889,2.43428
1890,2.43428
1891,2.43428
1892,4.07807
1893,4.07807
1894,1.36359
1895,4.07807
1896,4.07807
1897,4.07807
1898,4.07807
1899,4.07807
1900,4.07807
1901,4.07807
1902,4.07807
1903,3.37192
1904,3.37192
1905,3.74825
1906,3.40899
1907,3.40899
1908,3.40899
1909,3.40899
1910,3.40899
1911,3.40899
1912,3.40899
1913,3.40899
1914,3.40899
1915,3.40899
1916,3.40899
1917,1.53646
1918,3.40899
1919,3.40899
1920,3.40899
1921,3.40899
1922,3.40899
1923,3.40899
1924,3.40899
1925,3.40899
1926,3.40899
1927,3.40899
1928,3.40899
1929,3.40899
1930,3.40899
1931,3.40899
1932,3.40899
1933,1.05156
1934,3.40899
1935,3.40899
1936,3.38588
1937,3.38588
1938,3.38588
1939,3.38588
1940,0.76311
1941,3.38588
1942,1.15100
1943,3.38588
1944,3.38588
1945,0.87720
1946,3.38588
1947,3.38588
1948,3.38588
1949,3.38588
1950,0.97614
1951,3.38588
1952,3.38588
1953,3.38588
1954,1.45893
1955,3.38588
1956,3.38588
1957,3.38588
1958,3.38588
1959,1.57706
1960,0.97614
1961,3.38588
1962,3.38588
1963,3.38588
1964,3.38588
1965,1.56268
1966,1.58403
1967,4.00724
1968,4.00724
1969,4.00724
1970,4.00724
1971,4.00724
1972,1.24970
1973,4.00724
1974,4.00724
1975,4.00724
1976,4.00724
1977,4.00724
1978,4.00724
1979,4.00724
1980,4.00724
1981,4.00724
1982,3.65211
1983,3.65211
1984,3.65211
1985,3.65211
1986,3.65211
1987,3.65211
1988,3.65211
1989,1.85995
1990,3.65211
1991,3.65211
1992,3.65211
1993,3.65211
1994,3.65211
1995,3.65211
1996,3.23162
1997,3.65211
1998,3.65211
1999,3.65211
2000,3.65211
2001,1.26186
2002,3.65211
2003,1.85995
2004,3.65211
2005,0.75000
2006,3.65211
2007,1.18056
2008,3.65211
2009,1.18056
2010,0.88003
2011,1.27712
2012,4.22612
2013,4.22612
2014,4.22612
2015,2.17841
2016,4.22612
2017,3.99910
2018,3.99910
2019,3.99910
2020,3.99910
2021,3.99910
2022,0.59151
2023,3.99910
2024,3.99910
2025,3.99910
2026,3.99910
2027,3.99910
2028,3.99910
2029,1.82281
2030,2.10399
2031,3.99910
2032,1.05767
2033,3.99910
2034,3.99910
2035,1.42452
2036,3.99910
2037,3.99910
2038,3.99910
2039,3.99910
2040,3.99910
2041,3.99910
2042,3.99910
2043,1.35363
2044,3.99910
2045,3.99910
2046,1.42452
2047,4.00988
2048,4.00988
2049,2.38892
2050,2.38892
2051,4.00988
2052,4.00988
2053,4.00988
2054,4.00988
2055,1.54555
2056,4.00988
2057,4.00988
2058,4.00988
2059,1.11921
2060,4.00988
2061,4.00988
2062,4.00988
2063,1.70560
2064,1.45324
2065,4.00988
2066,4.00988
2067,4.00988
2068,3.42168
2069,4.00988
2070,2.38892
2071,4.00988
2072,2.38892
2073,2.38892
2074,4.00988
2075,1.27063
2076,4.00988
2077,2.23264
2078,4.05059
2079,4.05059
2080,4.05059
2081,4.05059
2082,4.05059
2083,2.23264
2084,4.05059
2085,4.05059
2086,4.05059
2087,2.23264
2088,4.05059
2089,4.05059
2090,1.78226
2091,3.57610
2092,3.57610
2093,1.70754
2094,3.57610
2095,0.88964
2096,3.57610
2097,3.57610
2098,3.57610
2099,3.57610
2100,3.57610
2101,3.57610
2102,1.61428
2103,3.57610
2104,3.57610
2105,3.57610
2106,3.57610
2107,3.57610
2108,3.57610
2109,1.60464
2110,3.57610
2111,3.57610
2112,3.57610
2113,3.57610
2114,1.60464
2115,3.62436
2116,3.62436
2117,3.62436
2118,0.67276
2119,1.61705
2120,3.62436
2121,3.62436
2122,1.77174
2123,3.62436
2124,1.19443
2125,4.00724
2126,4.00724
2127,4.00724
2128,4.00724
2129,4.00724
2130,4.00724
2131,1.94027
2132,4.00724
2133,4.00724
2134,4.00724
2135,4.00724
2136,4.00724
2137,1.94027
2138,0.99332
2139,3.62436
2140,3.62436
2141,3.62436
2142,0.85124
2143,1.66385
2144,1.34104
2145,3.62436
2146,1.61705
2147,3.53068
2148,3.53068
2149,3.53068
2150,3.53068
2151,1.56156
2152,3.53068
2153,3.53068
2154,3.53068
2155,3.53068
2156,3.53068
2157,3.53068
2158,3.53068
2159,1.56156
2160,3.53068
2161,3.53068
2162,3.53068
2163,3.53068
2164,3.53068
2165,1.13848
2166,3.53068
2167,3.53068
2168,3.53068
2169,3.53068
2170,3.53068
2171,3.53068
2172,3.53068
2173,1.01639
2174,3.53068
2175,3.53068
2176,3.53068
2177,3.73813
2178,1.92869
2179,3.73813
2180,3.73813
2181,3.73813
2182,3.73813
2183,3.73813
2184,3.73813
2185,1.92869
2186,3.73813
2187,3.73813
2188,3.73813
2189,3.73813
2190,3.73813
2191,0.88362
2192,3.73813
2193,3.73813
2194,3.73813
2195,1.92869
2196,3.73813
2197,3.73813
2198,3.73813
2199,3.73813
2200,3.73813
2201,3.73813
2202,3.73813
2203,3.73813
2204,3.73813
2205,1.92869
2206,1.26725
2207,5.19043
2208,2.68118
2209,5.19043
2210,5.19043
2211,1.29637
2212,5.19043
2213,3.43059
2214,3.43059
2215,3.43059
2216,3.43059
2217,3.43059
2218,1.59294
2219,3.43059
2220,3.43059
2221,3.43059
2222,3.43059
2223,1.54939
2224,3.93369
2225,3.93369
2226,3.93369
2227,3.93369
2228,3.93369
2229,3.93369
2230,3.93369
2231,3.93369
2232,3.93369
2233,3.93369
2234,3.93369
2235,3.93369
2236,3.93369
2237,1.58950
2238,3.93369
2239,3.93369
2240,1.67335
2241,3.93369
2242,3.93369
2243,3.93369
2244,1.57061
2245,3.93369
2246,3.93369
2247,3.93369
2248,3.93369
2249,1.20289
2250,0.94474
2251,3.93369
2252,3.93369
2253,3.93369
2254,2.20453
2255,1.54653
2256,4.13543
2257,1.32172
2258,1.32172
2259,4.05059
2260,1.28388
2261,2.23264
2262,1.78226
2263,4.05059
2264,1.04686
2265,1.40541
2266,4.05059
2267,4.05059
2268,2.23264
2269,4.05059
2270,4.05059
2271,4.05059
2272,4.05059
2273,4.05059
2274,4.05059
2275,3.57610
2276,3.57610
2277,3.57610
2278,0.77828
2279,1.70754
2280,3.57610
2281,1.02507
2282,3.65740
2283,3.65740
2284,2.20453
2285,2.02197
2286,4.13543
2287,4.13543
2288,4.13543
2289,4.13543
2290,1.63134
2291,2.02197
2292,4.13543
2293,2.02197
2294,1.26351
2295,4.13543
2296,4.13543
2297,2.20453
2298,4.13543
2299,1.63134
2300,4.13543
2301,2.20453
2302,4.13543
2303,4.13543
2304,4.13543
2305,4.13543
2306,3.76724
2307,3.76724
2308,3.76724
2309,1.91856
2310,0.91210
2311,1.28822
2312,1.77550
2313,1.77550
2314,1.35922
2315,1.77550
2316,1.77550
2317,1.35922
2318,3.76724
2319,3.76724
2320,1.91856
2321,1.91856
2322,1.11488
2323,1.91856
2324,3.76724
2325,3.76724
2326,3.76724
2327,3.76724
2328,3.76724
2329,1.35922
2330,3.76724
2331,1.77550
2332,3.76724
2333,3.76724
2334,1.28822
2335,3.76724
2336,4.00287
2337,1.75391
2338,4.00287
2339,4.00287
2340,4.00287
2341,4.00287
2342,4.00287
2343,4.00287
2344,1.23824
2345,4.00287
2346,1.66659
2347,1.22741
2348,4.04361
2349,4.04361
2350,2.18260
2351,4.04361
2352,1.19999
2353,4.04361
2354,4.04361
2355,3.66069
2356,3.66069
2357,3.66069
2358,3.66069
2359,0.89090
2360,3.66069
2361,3.66069
2362,3.66069
2363,3.66069
2364,3.66069
2365,3.66069
2366,3.66069
2367,3.66069
2368,3.66069
2369,3.66069
2370,3.66069
2371,1.87755
2372,1.87755
2373,3.66069
2374,3.66069
2375,1.87755
2376,4.73968
2377,1.90212
2378,4.73968
2379,0.83851
2380,2.43381
2381,4.73968
2382,4.73968
2383,4.73968
2384,1.83798
2385,1.65298
2386,4.73968
2387,0.98929
2388,4.73968
2389,1.90212
2390,2.43381
2391,4.73968
2392,4.73968
2393,4.73968
2394,4.73968
2395,2.43381
2396,4.73968
2397,1.54501
2398,1.28108
2399,2.57322
2400,4.73968
2401,4.73968
2402,1.50401
2403,4.73968
2404,4.73968
2405,1.38499
2406,3.31302
2407,3.31302
2408,3.31302
2409,3.31302
2410,3.31302
2411,3.31302
2412,3.31302
2413,3.31302
2414,3.31302
2415,0.86075
2416,1.11808
2417,1.31417
2418,3.31302
2419,3.31302
2420,3.31302
2421,3.31302
2422,3.31302
2423,3.31302
2424,3.31302
2425,3.31302
2426,1.59226
2427,3.31302
2428,1.59226
2429,3.31302
2430,3.31302
2431,1.01642
2432,3.31302
2433,0.55677
2434,3.31302
2435,3.31302
2436,3.49205
2437,1.59720
2438,1.59720
2439,3.49205
2440,3.49205
2441,3.49205
2442,1.59720
2443,3.49205
2444,3.49205
2445,0.91533
2446,4.70764
2447,0.66973
2448,4.70764
2449,4.70764
2450,4.70764
2451,2.26234
2452,1.65136
2453,2.26234
2454,4.70764
2455,1.19243
2456,2.26234
2457,4.70764
2458,4.70764
2459,2.26234
2460,4.70764
2461,1.71004
2462,2.30425
2463,1.65136
2464,2.39925
2465,2.39925
2466,0.75444
2467,2.39925
2468,4.70764
2469,2.39925
2470,4.70764
2471,4.70764
2472,4.70764
2473,2.39925
2474,4.70764
2475,3.83050
2476,3.83050
2477,3.83050
2478,2.19621
2479,2.19621
2480,3.83050
2481,1.05897
2482,0.87314
2483,3.83050
2484,3.83050
2485,2.19621
2486,3.83050
2487,2.19621
2488,3.83050
2489,3.83050
2490,1.32249
2491,3.83050
2492,3.83050
2493,3.83050
2494,2.19621
2495,3.83050
2496,3.83050
2497,1.19005
2498,3.83050
2499,2.19621
2500,2.19621
2501,3.83050
2502,2.19621
2503,2.19621
2504,1.19921
2505,1.51506
2506,0.84987
2507,4.38166
2508,4.38166
2509,4.38166
2510,4.38166
2511,4.38166
2512,2.47109
2513,4.38166
2514,4.38166
2515,4.38166
2516,4.38166
2517,4.38166
2518,4.38166
2519,1.51506
2520,2.47109
2521,2.47109
2522,4.38166
2523,1.48931
2524,3.43059
2525,3.43059
2526,1.54939
2527,3.43059
2528,3.43059
2529,3.43059
2530,3.43059
2531,3.43059
2532,3.43059
2533,3.43059
2534,3.43059
2535,3.43059
2536,3.43059
2537,3.43059
2538,3.43059
2539,3.43059
2540,3.43059
2541,3.43059
2542,1.57331
2543,1.37041
2544,1.45201
2545,2.35773
2546,0.71680
2547,0.93009
2548,3.09765
2549,5.19043
2550,3.09765
2551,0.93009
2552,5.19043
2553,0.93009
2554,2.12695
2555,1.57331
2556,1.57331
2557,5.19043
2558,2.12695
2559,2.68118
2560,3.09765
2561,1.57331
2562,5.19043
2563,5.19043
2564,0.70064
2565,5.19043
2566,1.26811
2567,1.26811
2568,3.66069
2569,3.66069
2570,0.54194
2571,3.66069
2572,3.66069
2573,3.66069
2574,1.87755
2575,0.92364
2576,0.69272
2577,3.99250
2578,3.99250
2579,3.99250
2580,3.99250
2581,1.93489
2582,1.93489
2583,3.99250
2584,3.99250
2585,1.34497
2586,1.93489
2587,2.01262
2588,3.99250
2589,3.99250
2590,3.99250
2591,1.93489
2592,3.99250
2593,3.99250
2594,3.99250
2595,3.99250
2596,3.99250
2597,2.01262
2598,4.04361
2599,4.04361
2600,1.60953
2601,1.30976
2602,4.04361
2603,4.04361
2604,4.04361
2605,4.04361
2606,4.04361
2607,2.18260
2608,4.04361
2609,4.04361
2610,4.04361
2611,4.04361
2612,4.04361
2613,4.04361
2614,2.18260
2615,4.04361
2616,4.04361
2617,4.04361
2618,4.04361
2619,4.04361
2620,2.18260
2621,1.01013
2622,1.69595
2623,4.14160
2624,4.14160
2625,4.14160
2626,4.14160
2627,1.01763
2628,4.14160
2629,4.14160
2630,4.14160
2631,4.14160
2632,4.14160
2633,4.14160
2634,4.14160
2635,4.14160
2636,4.14160
2637,4.14160
2638,2.52288
2639,1.69592
2640,2.52288
2641,4.14160
2642,4.14160
2643,1.46674
2644,3.49205
2645,3.49205
2646,3.49205
2647,3.49205
2648,3.49205
2649,3.49205
2650,3.49205
2651,3.49205
2652,3.49205
2653,1.28408
2654,3.49205
2655,3.49205
2656,3.49205
2657,1.28408
2658,1.67786
2659,1.17719
2660,1.59720
2661,3.49205
2662,3.49205
2663,3.49205
2664,1.59720
2665,3.68055
2666,3.68055
2667,3.68055
2668,3.68055
2669,3.68055
2670,3.68055
2671,1.71683
2672,3.68055
2673,3.68055
2674,3.68055
2675,3.68055
2676,3.68055
2677,3.68055
2678,3.68055
2679,1.71683
2680,3.68055
2681,3.68055
2682,1.17046
2683,3.68055
2684,3.68055
2685,3.68055
2686,3.68055
2687,3.68055
2688,3.68055
2689,3.68055
2690,3.68055
2691,3.68055
2692,0.81444
2693,3.68055
2694,0.77234
2695,1.69592
2696,1.01763
2697,2.52288
2698,2.38982
2699,2.52288
2700,2.52288
2701,4.14160
2702,3.99250
2703,2.01262
2704,1.46529
2705,2.01262
2706,0.93757
2707,2.01262
2708,1.93489
2709,0.83993
2710,3.60553
2711,3.60553
2712,3.60553
2713,3.60553
2714,1.10909
2715,3.60553
2716,3.60553
2717,3.60553
2718,3.60553
2719,3.60553
2720,3.60553
2721,3.60553
2722,3.60553
2723,1.74601
2724,3.60553
2725,3.60553
2726,1.04179
2727,3.60553
2728,3.60553
2729,3.60553
2730,3.60553
2731,3.60553
2732,1.74601
2733,0.64786
2734,3.60553
2735,1.74601
2736,1.74601
2737,3.60553
2738,3.60553
2739,3.60553
2740,3.52966
2741,3.52966
2742,3.52966
2743,3.52966
2744,3.52966
2745,3.52966
2746,3.52966
2747,3.52966
2748,3.52966
2749,3.52966
2750,3.52966
2751,3.52966
2752,3.52966
2753,3.52966
2754,3.52966
2755,3.52966
2756,1.52893
2757,3.52966
2758,3.52966
2759,3.52966
2760,3.52966
2761,3.52966
2762,3.52966
2763,3.52966
2764,1.44152
2765,0.91934
2766,0.71956
2767,0.57588
2768,0.58349
2769,1.77214
2770,1.52216
2771,3.21487
